id,tier,route,method,path,dependency,mode,realism,faultedCallIndex,seed,userId,ip,status,bodyClass,errorCode,errorMessage,durationMs,upstreamCalls,faultedCalls,faultedDependencyReached,leak,baselineStatus,expected,verdict,recoverability,preludeStatuses
matrix:sessions_finalize:auth:network_error,matrix,sessions_finalize,POST,/v1/sessions/a05803f2-ea01-4eea-92dd-82c5db3203cb/finalize,auth,network_error,high,,fi-v1:matrix:sessions_finalize:auth:network_error,94f9c475-ffb6-4323-829e-8533381d128d,10.172.226.84,401,generic_error,,The session is no longer valid. Sign in again.,0.4,5,1,true,false,200,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token) [503],misclassified_auth_failure,client_signs_out,
matrix:sessions_finalize:auth:malformed_json,matrix,sessions_finalize,POST,/v1/sessions/554dbd0b-af1f-4a96-96a8-a09919f19f1c/finalize,auth,malformed_json,medium,,fi-v1:matrix:sessions_finalize:auth:malformed_json,fee64390-05d4-417e-a0fb-952609d2c257,10.91.53.67,401,generic_error,,The session is no longer valid. Sign in again.,0.3,5,1,true,false,200,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token) [503],misclassified_auth_failure,client_signs_out,
matrix:sessions_finalize:auth:wrong_shape,matrix,sessions_finalize,POST,/v1/sessions/a1e85f3b-d33c-4018-8a34-a7e18f697937/finalize,auth,wrong_shape,low,,fi-v1:matrix:sessions_finalize:auth:wrong_shape,8dcf5b71-304f-4682-a9fb-4a99fc28241d,10.96.245.198,401,generic_error,,The session does not belong to a Google or Apple account.,0.3,5,1,true,false,200,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token) [503],misclassified_auth_failure,client_signs_out,
matrix:sessions_finalize:auth:empty_body,matrix,sessions_finalize,POST,/v1/sessions/8c37902c-0aaf-4457-8004-88d8690479c9/finalize,auth,empty_body,medium,,fi-v1:matrix:sessions_finalize:auth:empty_body,3bb0b4e4-183d-4e13-ab22-c42b35f3cc70,10.221.255.190,401,generic_error,,The session is no longer valid. Sign in again.,0.3,5,1,true,false,200,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token) [503],misclassified_auth_failure,client_signs_out,
matrix:sessions_finalize:auth:slow_1500ms,matrix,sessions_finalize,POST,/v1/sessions/00da3f7c-1d20-4cd8-a9b3-cd14b2f85d11/finalize,auth,slow_1500ms,high,,fi-v1:matrix:sessions_finalize:auth:slow_1500ms,ec74f216-1138-4673-885c-fbb2c51bcccf,10.245.202.205,200,success_json,,,1501.5,8,1,true,false,200,slow auth must still yield the healthy baseline,degraded_ok,success,
matrix:sessions_finalize:auth:hang,matrix,sessions_finalize,POST,/v1/sessions/56674084-9e62-4d47-9f19-680888fefe04/finalize,auth,hang,high,,fi-v1:matrix:sessions_finalize:auth:hang,2d1a3d61-8d9d-4d45-82e7-b6a2e4e58356,10.252.101.20,,no_response,,,25000.5,4,1,true,false,200,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token); must answer within 25000ms [503],hang_unbounded,unknown,
matrix:sessions_finalize:rest:error_500,matrix,sessions_finalize,POST,/v1/sessions/3ce18174-5502-42f2-9ce3-e5ce5efda33a/finalize,rest,error_500,high,,fi-v1:matrix:sessions_finalize:rest:error_500,bbcd129b-7100-424f-8dde-5034b467b68c,10.151.249.163,503,generic_error,,Session finalize is temporarily unavailable. Please try again.,0.7,7,1,true,false,200,DB failure → generic 503 [503],pass,retryable,
matrix:sessions_finalize:rest:down_503,matrix,sessions_finalize,POST,/v1/sessions/c414cb63-45a6-42f7-b368-61bad0ba6033/finalize,rest,down_503,high,,fi-v1:matrix:sessions_finalize:rest:down_503,a5ccd7a4-9594-4c10-917c-f3407c8459b0,10.174.189.216,503,generic_error,,Session finalize is temporarily unavailable. Please try again.,7005.2,10,4,true,false,200,DB failure → generic 503 [503],pass,retryable,
matrix:sessions_finalize:rest:gateway_502_html,matrix,sessions_finalize,POST,/v1/sessions/eab4b4eb-a5cb-4fba-95a9-5b70b4885587/finalize,rest,gateway_502_html,high,,fi-v1:matrix:sessions_finalize:rest:gateway_502_html,adbf953d-006c-4e8f-8e41-9a7dd6c1d364,10.254.56.166,503,generic_error,,Session finalize is temporarily unavailable. Please try again.,0.8,7,1,true,false,200,DB failure → generic 503 [503],pass,retryable,
matrix:sessions_finalize:rest:network_error,matrix,sessions_finalize,POST,/v1/sessions/dde45198-5996-431c-bed3-bc0a4d7abee4/finalize,rest,network_error,high,,fi-v1:matrix:sessions_finalize:rest:network_error,ce21a389-a3d0-444e-99ff-2ec5930f7f70,10.181.73.60,503,generic_error,,Session finalize is temporarily unavailable. Please try again.,7005,10,4,true,false,200,DB failure → generic 503 [503],pass,retryable,
matrix:sessions_finalize:rest:malformed_json,matrix,sessions_finalize,POST,/v1/sessions/76aa661b-c823-4109-b5eb-aec514980a96/finalize,rest,malformed_json,medium,,fi-v1:matrix:sessions_finalize:rest:malformed_json,d45015b9-bfc5-4a58-adfc-b469cd138b23,10.43.40.252,503,generic_error,,Session finalize is temporarily unavailable. Please try again.,0.8,7,1,true,false,200,DB failure → generic 503 [503],pass,retryable,
matrix:sessions_finalize:rest:wrong_shape,matrix,sessions_finalize,POST,/v1/sessions/73f4cb30-cb4d-46ce-a561-c7950b930059/finalize,rest,wrong_shape,low,,fi-v1:matrix:sessions_finalize:rest:wrong_shape,9b6836d9-96b2-446e-a52b-d5dcdb0daa45,10.50.86.178,200,success_json,,,0.7,7,1,true,false,200,"low realism: PostgREST 2xx with empty/unexpected body cannot be told from a real (empty) result — any non-5xx accepted, a 500 is still flagged [503]",degraded_ok,success,
matrix:sessions_finalize:rest:empty_body,matrix,sessions_finalize,POST,/v1/sessions/01f70cba-1d0c-434e-aa83-bdc1027fa73b/finalize,rest,empty_body,medium,,fi-v1:matrix:sessions_finalize:rest:empty_body,80511606-6b97-46e3-8f9a-0a65caa9a33e,10.253.227.29,404,coded_error,session.not_found,Session not found.,0.7,7,1,true,false,200,"low realism: PostgREST 2xx with empty/unexpected body cannot be told from a real (empty) result — any non-5xx accepted, a 500 is still flagged [503]",degraded_ok,client_shows_error,
matrix:sessions_finalize:rest:hang,matrix,sessions_finalize,POST,/v1/sessions/89789eec-5ceb-4e06-bc47-de9e463238a3/finalize,rest,hang,high,,fi-v1:matrix:sessions_finalize:rest:hang,2f346fb2-fa6a-4604-9428-16060ede4155,10.226.166.129,,no_response,,,25008.7,7,1,true,false,200,DB failure → generic 503; must answer within 25000ms [503],hang_unbounded,unknown,
matrix:sessions_finalize:redis:error_500,matrix,sessions_finalize,POST,/v1/sessions/b259615a-b3ce-4718-966d-8d13b8255777/finalize,redis,error_500,high,,fi-v1:matrix:sessions_finalize:redis:error_500,d2f5381a-26b1-4633-969b-9f36e6f02063,10.223.106.134,200,success_json,,,1.2,8,5,true,false,200,Redis is best-effort: response must equal the healthy baseline,degraded_ok,success,
matrix:sessions_finalize:redis:unauthorized_401,matrix,sessions_finalize,POST,/v1/sessions/c396835f-4e7f-4eaa-b3f7-f656cd9c2858/finalize,redis,unauthorized_401,high,,fi-v1:matrix:sessions_finalize:redis:unauthorized_401,2037ae65-94c7-4d8c-9d58-ec1e720ed5a2,10.114.235.61,200,success_json,,,0.7,8,5,true,false,200,Redis is best-effort: response must equal the healthy baseline,degraded_ok,success,
matrix:sessions_finalize:redis:network_error,matrix,sessions_finalize,POST,/v1/sessions/24730cd2-e988-43f8-9db9-3978508f164d/finalize,redis,network_error,high,,fi-v1:matrix:sessions_finalize:redis:network_error,5bdd1a55-fe21-4a76-a0ea-88b3e9e2c698,10.40.177.231,200,success_json,,,1,8,5,true,false,200,Redis is best-effort: response must equal the healthy baseline,degraded_ok,success,
matrix:sessions_finalize:redis:malformed_json,matrix,sessions_finalize,POST,/v1/sessions/c897278b-4fe4-49d3-89e9-5357a3719122/finalize,redis,malformed_json,medium,,fi-v1:matrix:sessions_finalize:redis:malformed_json,eaca353d-2bb9-442a-b44b-f608378a3ac3,10.58.112.191,200,success_json,,,0.7,8,5,true,false,200,Redis is best-effort: response must equal the healthy baseline,degraded_ok,success,
matrix:sessions_finalize:redis:wrong_shape,matrix,sessions_finalize,POST,/v1/sessions/b8fd5519-8f48-480a-8fc5-feba37362f6d/finalize,redis,wrong_shape,medium,,fi-v1:matrix:sessions_finalize:redis:wrong_shape,591e836b-48ad-4ac1-aea0-454406a5a806,10.87.218.254,200,success_json,,,0.7,8,5,true,false,200,Redis is best-effort: response must equal the healthy baseline,degraded_ok,success,
matrix:sessions_finalize:redis:slow_300ms,matrix,sessions_finalize,POST,/v1/sessions/0afc2915-512b-4bc8-bfe6-94c04e68eb9c/finalize,redis,slow_300ms,high,,fi-v1:matrix:sessions_finalize:redis:slow_300ms,dc1e8af5-9ed1-4951-a7f7-fd81fa96fc06,10.200.60.247,200,success_json,,,1507.3,8,5,true,false,200,slow redis must still yield the healthy baseline,degraded_ok,success,
matrix:sessions_finalize:redis:hang,matrix,sessions_finalize,POST,/v1/sessions/9292b33b-5967-4eea-884d-23ef9ae63207/finalize,redis,hang,high,,fi-v1:matrix:sessions_finalize:redis:hang,7dd54790-c365-4665-91d5-86998eab18ff,10.49.53.176,200,success_json,,,6008.3,8,5,true,false,200,Redis is best-effort: response must equal the healthy baseline,degraded_ok,success,
matrix:analyses_feedback:auth:down_503,matrix,analyses_feedback,POST,/v1/analyses/c81ee42b-afb1-4a99-aa97-4233829d4f80/feedback,auth,down_503,high,,fi-v1:matrix:analyses_feedback:auth:down_503,7fc226d8-c19e-433d-b7f5-b5c366349896,10.240.218.251,401,generic_error,,The session is no longer valid. Sign in again.,0.6,5,1,true,false,201,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token) [503],misclassified_auth_failure,client_signs_out,
matrix:analyses_feedback:auth:error_500,matrix,analyses_feedback,POST,/v1/analyses/a932bacb-40aa-4df4-aba5-fc0d5dbc528d/feedback,auth,error_500,high,,fi-v1:matrix:analyses_feedback:auth:error_500,ae185e95-528c-40ea-b953-bb6803743996,10.229.196.69,401,generic_error,,The session is no longer valid. Sign in again.,0.5,5,1,true,false,201,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token) [503],misclassified_auth_failure,client_signs_out,
matrix:analyses_feedback:auth:gateway_502_html,matrix,analyses_feedback,POST,/v1/analyses/0274adcd-a799-473e-8b08-ddbdbefca73a/feedback,auth,gateway_502_html,high,,fi-v1:matrix:analyses_feedback:auth:gateway_502_html,c744a72c-b5bd-4392-aa5f-05757ef0f004,10.58.191.16,401,generic_error,,The session is no longer valid. Sign in again.,0.4,5,1,true,false,201,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token) [503],misclassified_auth_failure,client_signs_out,
matrix:analyses_feedback:auth:network_error,matrix,analyses_feedback,POST,/v1/analyses/4512176d-33ba-4be4-b15d-b6fedc78d835/feedback,auth,network_error,high,,fi-v1:matrix:analyses_feedback:auth:network_error,b5923c3b-e7b6-403a-ac8a-d592117cb455,10.154.75.198,401,generic_error,,The session is no longer valid. Sign in again.,0.3,5,1,true,false,201,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token) [503],misclassified_auth_failure,client_signs_out,
matrix:analyses_feedback:auth:malformed_json,matrix,analyses_feedback,POST,/v1/analyses/489cfc5a-5612-40af-bc90-37acfe92c1d4/feedback,auth,malformed_json,medium,,fi-v1:matrix:analyses_feedback:auth:malformed_json,7dc13768-1fbb-4320-bc54-2f37e64621cd,10.117.41.163,401,generic_error,,The session is no longer valid. Sign in again.,0.4,5,1,true,false,201,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token) [503],misclassified_auth_failure,client_signs_out,
matrix:analyses_feedback:auth:wrong_shape,matrix,analyses_feedback,POST,/v1/analyses/23117b97-0bc3-4675-b0bc-73dc25d281f3/feedback,auth,wrong_shape,low,,fi-v1:matrix:analyses_feedback:auth:wrong_shape,3ef93585-d667-4eba-a362-537b1f9db6f2,10.74.40.126,401,generic_error,,The session does not belong to a Google or Apple account.,0.4,5,1,true,false,201,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token) [503],misclassified_auth_failure,client_signs_out,
matrix:analyses_feedback:auth:empty_body,matrix,analyses_feedback,POST,/v1/analyses/40760ddc-d430-4f49-9e61-de5cd9d05dae/feedback,auth,empty_body,medium,,fi-v1:matrix:analyses_feedback:auth:empty_body,13e75d26-2843-4641-a704-ef0fca44ee0a,10.18.21.30,401,generic_error,,The session is no longer valid. Sign in again.,0.4,5,1,true,false,201,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token) [503],misclassified_auth_failure,client_signs_out,
matrix:analyses_feedback:auth:slow_1500ms,matrix,analyses_feedback,POST,/v1/analyses/95bc8203-e620-4c97-bfc8-18f0333ff4c5/feedback,auth,slow_1500ms,high,,fi-v1:matrix:analyses_feedback:auth:slow_1500ms,a199c568-4705-4dd4-8017-4c87d1ba5552,10.197.175.57,201,success_json,,,1504,9,1,true,false,201,slow auth must still yield the healthy baseline,degraded_ok,success,
matrix:analyses_feedback:auth:hang,matrix,analyses_feedback,POST,/v1/analyses/4c6c7eaf-9cd2-48d8-9a97-97ac63d2bd4e/feedback,auth,hang,high,,fi-v1:matrix:analyses_feedback:auth:hang,d07ff937-23a7-456e-98dc-3c91b531703e,10.98.60.106,,no_response,,,25015,4,1,true,false,201,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token); must answer within 25000ms [503],hang_unbounded,unknown,
matrix:analyses_feedback:rest:error_500,matrix,analyses_feedback,POST,/v1/analyses/84e72b9c-ed86-4e30-b3c4-bd0046fdd09d/feedback,rest,error_500,high,,fi-v1:matrix:analyses_feedback:rest:error_500,d983dfdd-d3f2-4f50-aca4-56ff148093c7,10.156.145.101,503,generic_error,,Feedback is temporarily unavailable. Please try again.,0.7,7,1,true,false,201,DB failure → generic 503 [503],pass,retryable,
matrix:analyses_feedback:rest:down_503,matrix,analyses_feedback,POST,/v1/analyses/4d9f238b-cae3-4434-9f15-923e8b7ece20/feedback,rest,down_503,high,,fi-v1:matrix:analyses_feedback:rest:down_503,db1c049e-bde0-4f03-b953-7f550f2f08df,10.152.99.63,503,generic_error,,Feedback is temporarily unavailable. Please try again.,7008,10,4,true,false,201,DB failure → generic 503 [503],pass,retryable,
matrix:analyses_feedback:rest:gateway_502_html,matrix,analyses_feedback,POST,/v1/analyses/5e9f99ef-e112-472e-9c1e-371f13959c56/feedback,rest,gateway_502_html,high,,fi-v1:matrix:analyses_feedback:rest:gateway_502_html,9ee03cb4-bcaf-4a33-985c-c7829c4f32e8,10.106.113.153,503,generic_error,,Feedback is temporarily unavailable. Please try again.,0.9,7,1,true,false,201,DB failure → generic 503 [503],pass,retryable,
matrix:analyses_feedback:rest:network_error,matrix,analyses_feedback,POST,/v1/analyses/1dc8ad68-e834-4e2e-a515-abe80f24e570/feedback,rest,network_error,high,,fi-v1:matrix:analyses_feedback:rest:network_error,8b359120-3272-4e88-a17a-008191a4fc83,10.241.171.140,503,generic_error,,Feedback is temporarily unavailable. Please try again.,7006.2,10,4,true,false,201,DB failure → generic 503 [503],pass,retryable,
matrix:analyses_feedback:rest:malformed_json,matrix,analyses_feedback,POST,/v1/analyses/a63cf969-4646-46f2-a817-1c6686daaa63/feedback,rest,malformed_json,medium,,fi-v1:matrix:analyses_feedback:rest:malformed_json,bd4850ca-c9e1-4a6a-aa96-f204317f747d,10.162.122.48,503,generic_error,,Feedback is temporarily unavailable. Please try again.,0.7,7,1,true,false,201,DB failure → generic 503 [503],pass,retryable,
matrix:analyses_feedback:rest:wrong_shape,matrix,analyses_feedback,POST,/v1/analyses/736b285e-aa4b-4008-ac5a-264dd5562aeb/feedback,rest,wrong_shape,low,,fi-v1:matrix:analyses_feedback:rest:wrong_shape,d9d04081-b93a-49ee-94c4-082aea9d1f8f,10.243.200.193,500,generic_error,,Something went wrong. Please try again.,0.9,8,2,true,false,201,"low realism: PostgREST 2xx with empty/unexpected body cannot be told from a real (empty) result — any non-5xx accepted, a 500 is still flagged [503]",unhandled_500,retryable,
matrix:analyses_feedback:rest:empty_body,matrix,analyses_feedback,POST,/v1/analyses/5742ebd7-34d6-47d5-98ce-b00fa8370b44/feedback,rest,empty_body,medium,,fi-v1:matrix:analyses_feedback:rest:empty_body,1e466693-7f26-4af8-908f-5281508979f8,10.1.130.151,404,coded_error,analysis.not_found,Analysis not found.,0.6,7,1,true,false,201,"low realism: PostgREST 2xx with empty/unexpected body cannot be told from a real (empty) result — any non-5xx accepted, a 500 is still flagged [503]",degraded_ok,client_shows_error,
matrix:analyses_feedback:rest:hang,matrix,analyses_feedback,POST,/v1/analyses/2475f3d1-6df1-4614-8604-3a7730761894/feedback,rest,hang,high,,fi-v1:matrix:analyses_feedback:rest:hang,b3f9f00f-31f5-49f9-ab4a-32f5c2c2b18a,10.143.21.178,,no_response,,,25001.4,7,1,true,false,201,DB failure → generic 503; must answer within 25000ms [503],hang_unbounded,unknown,
matrix:analyses_feedback:redis:error_500,matrix,analyses_feedback,POST,/v1/analyses/24ee87c7-1b3f-4fe0-8eeb-5f0c8e95685a/feedback,redis,error_500,high,,fi-v1:matrix:analyses_feedback:redis:error_500,810b0c85-baed-432c-9f9f-1f321f24539c,10.100.47.213,201,success_json,,,1.9,9,5,true,false,201,Redis is best-effort: response must equal the healthy baseline,degraded_ok,success,
matrix:analyses_feedback:redis:unauthorized_401,matrix,analyses_feedback,POST,/v1/analyses/243e109a-4056-4dcc-9dd1-ce735c8f97bf/feedback,redis,unauthorized_401,high,,fi-v1:matrix:analyses_feedback:redis:unauthorized_401,72ba6c30-6907-485c-ac29-157f7a37421f,10.157.206.205,201,success_json,,,1.4,9,5,true,false,201,Redis is best-effort: response must equal the healthy baseline,degraded_ok,success,
matrix:analyses_feedback:redis:network_error,matrix,analyses_feedback,POST,/v1/analyses/3ef02b24-58a7-4007-8b9b-8a6e9711413d/feedback,redis,network_error,high,,fi-v1:matrix:analyses_feedback:redis:network_error,0a617988-61f7-482a-be59-f125b7ec515b,10.82.136.203,201,success_json,,,1.2,9,5,true,false,201,Redis is best-effort: response must equal the healthy baseline,degraded_ok,success,
